Contig	Start	End	ID	Name	Product	females_depth	females_depth_corr	females_depth_coding	females_depth_coding_corr	females_depth_noncoding	females_depth_noncoding_corr	males_depth	males_depth_corr	males_depth_coding	males_depth_coding_corr	males_depth_noncoding	males_depth_noncoding_corr	females_snps	females_snps_coding	females_snps_noncoding	males_snps	males_snps_coding	males_snps_noncoding
1876	1012019	1019948	FUN_033693	MEX3C		76	75	74	73	77	76	75	75	74	74	76	76	0	0	0	0	0	0
1778	1701206	1706642	FUN_031957	HEBP2_2		69	68	72	71	68	67	68	68	70	70	68	68	1	0	1	0	0	0
2232	4645927	4646006	FUN_041247			46	45	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0
710	1151922	1153391	FUN_012364	WBSCR27_1		81	80	67	66	85	84	78	78	67	67	81	81	0	0	0	0	0	0
1876	1037437	1037513	FUN_033694			78	77	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
1876	1052991	1055048	FUN_033696			43	42	42	41	50	49	41	41	41	41	41	41	0	0	0	0	0	0
1876	1208064	1210478	FUN_033697			24	23	11	10	64	63	25	25	10	10	67	67	0	0	0	1	1	0
2362	2837400	2886407	FUN_046449	HPRT1		72	71	76	75	72	71	70	70	71	71	70	70	0	0	0	0	0	0
2338	192956	193654	FUN_043570			92	91	91	90	92	91	83	83	79	79	87	87	0	0	0	0	0	0
1876	1317633	1318574	FUN_033700			27	26	42	41	7	6	29	29	46	46	6	6	0	0	0	0	0	0
1695	2377032	2377187	FUN_030464			96	95	96	95	0	0	72	72	72	72	0	0	0	0	0	0	0	0
2242	109848	110624	FUN_041331			71	70	76	75	69	68	70	70	68	68	71	71	0	0	0	0	0	0
1876	1318819	1319545	FUN_033701			58	57	57	56	63	62	54	54	53	53	57	57	0	0	0	0	0	0
2093	2508149	2530956	FUN_038648	POLR2D		64	63	63	62	64	63	64	64	71	71	64	64	3	0	3	0	0	0
1876	1319656	1322103	FUN_033702			61	60	58	57	64	63	59	59	56	56	62	62	0	0	0	0	0	0
1876	1343212	1345451	FUN_033705			80	79	80	79	80	79	72	72	68	68	72	72	0	0	0	0	0	0
1196	4089820	4094325	FUN_020870			17	16	66	65	15	14	15	15	70	70	13	13	0	0	0	0	0	0
1876	1439600	1440554	FUN_033707			35	34	29	28	95	94	32	32	26	26	99	99	0	0	0	0	0	0
1912	4382646	4429213	FUN_034851			63	62	37	36	65	64	62	62	37	37	64	64	2	0	2	4	0	4
1876	1498066	1499449	FUN_033709			12	11	14	13	6	5	10	10	12	12	6	6	0	0	0	1	1	0
535	693842	693914	FUN_008387			116	115	0	0	0	0	114	114	0	0	0	0	0	0	0	0	0	0
1876	1499599	1500844	FUN_033710			12	11	12	11	6	5	6	6	7	7	4	4	0	0	0	1	1	0
1877	8748	15621	FUN_033715			17	16	7	6	92	91	13	13	5	5	74	74	0	0	0	1	1	0
1877	26608	26679	FUN_033717			72	71	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
1877	48918	71055	FUN_033718	CHMP5		66	65	68	67	66	65	66	66	72	72	66	66	0	0	0	0	0	0
1877	123850	138784	FUN_033720			73	72	72	71	73	72	69	69	69	69	69	69	0	0	0	0	0	0
456	1455528	1803351	FUN_007026	DLC1		65	64	18	17	68	67	64	64	18	18	67	67	44	0	44	36	1	35
1232	2478173	2478775	FUN_021766			79	78	79	78	78	77	76	76	74	74	79	79	0	0	0	0	0	0
1877	178213	178286	FUN_033722			60	59	0	0	0	0	81	81	0	0	0	0	0	0	0	0	0	0
1877	297425	306945	FUN_033729			61	60	6	5	75	74	59	59	6	6	74	74	0	0	0	0	0	0
335	885688	885763	FUN_004849			56	55	0	0	0	0	61	61	0	0	0	0	0	0	0	0	0	0
1836	246156	459434	FUN_033262	PTK2		65	64	42	41	66	65	64	64	42	42	65	65	21	0	21	12	0	12
1877	437625	446386	FUN_033734			75	74	73	72	75	74	75	75	74	74	76	76	0	0	0	0	0	0
2002	1184560	1200564	FUN_036870	PSMG1		67	66	67	66	67	66	66	66	72	72	66	66	0	0	0	0	0	0
1877	499512	499588	FUN_033736			88	87	0	0	0	0	82	82	0	0	0	0	0	0	0	0	0	0
1877	500350	500422	FUN_033737			76	75	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0
1327	495838	495910	FUN_023469			71	70	0	0	0	0	59	59	0	0	0	0	0	0	0	0	0	0
2194	1450395	1455263	FUN_040411			62	61	65	64	62	61	59	59	65	65	58	58	0	0	0	0	0	0
1227	4713	11155	FUN_021630			70	69	75	74	70	69	73	73	69	69	73	73	0	0	0	0	0	0
2234	60819	62789	FUN_041253			65	64	71	70	64	63	65	65	65	65	65	65	0	0	0	0	0	0
133	869211	875020	FUN_001411			49	48	53	52	49	48	57	57	57	57	57	57	0	0	0	0	0	0
1877	504831	504918	FUN_033738			73	72	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0
1877	505559	538344	FUN_033739	VWA7_4		67	66	70	69	67	66	65	65	72	72	64	64	0	0	0	1	0	1
1991	807095	842266	FUN_036746			72	71	36	35	75	74	77	77	39	39	80	80	1	0	1	0	0	0
121	720193	721170	FUN_001225			2740	2718	456	452	3766	3736	1748	1761	341	343	2380	2398	0	0	0	0	0	0
2344	5055298	5056235	FUN_044037			70	69	69	68	71	70	71	71	67	67	72	72	0	0	0	0	0	0
1877	558371	621506	FUN_033740			66	65	69	68	66	65	65	65	71	71	65	65	3	0	3	14	0	14
439	983277	983702	FUN_006668			82	81	82	81	0	0	73	73	73	73	0	0	0	0	0	0	0	0
1877	746333	746897	FUN_033744			67	66	72	71	64	63	77	77	77	77	78	78	0	0	0	0	0	0
2362	480218	581152	FUN_046402	ABCB11_2		69	68	71	70	69	68	68	68	70	70	68	68	2	0	2	0	0	0
816	208199	208956	FUN_014270			60	59	62	61	58	57	62	62	62	62	59	59	0	0	0	0	0	0
1877	776090	787999	FUN_033746			70	69	74	73	69	68	66	66	71	71	65	65	0	0	0	0	0	0
1877	820420	820714	FUN_033748			74	73	74	73	77	76	79	79	79	79	76	76	0	0	0	0	0	0
823	3487845	3487918	FUN_014567			85	84	0	0	0	0	87	87	0	0	0	0	0	0	0	0	0	0
1733	27592	28943	FUN_031110			75	74	77	76	75	74	75	75	77	77	75	75	0	0	0	0	0	0
1877	822258	823511	FUN_033749			72	71	72	71	0	0	70	70	70	70	0	0	0	0	0	0	0	0
1877	867278	875513	FUN_033751			22	21	49	48	21	20	23	23	49	49	21	21	21	0	21	0	0	0
1877	896941	908255	FUN_033752	FBLN7_1		61	60	72	71	60	59	61	61	66	66	61	61	0	0	0	0	0	0
1234	2024626	2025329	FUN_021836			73	72	74	73	72	71	72	72	84	84	60	60	0	0	0	0	0	0
1877	925600	927255	FUN_033754			73	72	54	53	82	81	65	65	46	46	74	74	0	0	0	0	0	0
2226	1350983	1358969	FUN_041113			64	63	67	66	63	62	68	68	69	69	68	68	0	0	0	3	0	3
1018	1495239	1495311	FUN_017693			56	55	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
1877	983686	984830	FUN_033758			97	96	96	95	100	99	98	98	98	98	96	96	0	0	0	0	0	0
1877	1063659	1105856	FUN_033761			63	62	38	37	66	65	63	63	35	35	66	66	23	0	23	1	0	1
1387	2117464	2132041	FUN_046718			68	67	66	65	68	67	65	65	65	65	65	65	8	0	8	0	0	0
1877	1228931	1231638	FUN_033763			65	64	67	66	59	58	64	64	65	65	59	59	0	0	0	0	0	0
1877	1270324	1353497	FUN_033765	PDE11A_1		69	68	66	65	69	68	67	67	61	61	68	68	2	1	1	2	0	2
2232	2709874	2713062	FUN_041197			74	73	49	48	77	76	75	75	43	43	79	79	0	0	0	0	0	0
1877	1418359	1419153	FUN_033768			89	88	89	88	0	0	81	81	81	81	0	0	0	0	0	0	0	0
1877	1681536	1681608	FUN_033775			59	58	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
2242	3479354	3488511	FUN_046951	LRRN3_2		68	67	72	71	67	66	70	70	69	69	70	70	0	0	0	0	0	0
2249	45069	77670	FUN_041689	CPB2_2		55	54	62	61	55	54	56	56	67	67	56	56	6	0	6	1	0	1
1877	1765871	1780325	FUN_033776			68	67	35	34	106	105	68	68	35	35	107	107	0	0	0	1	0	1
1450	2105427	2105501	FUN_026307			72	71	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
1877	1790585	1843140	FUN_033777	CEP70		64	63	69	68	63	62	61	61	67	67	61	61	0	0	0	3	1	2
549	2247042	2286651	FUN_008720			66	65	72	71	66	65	65	65	78	78	65	65	0	0	0	0	0	0
1877	1880149	1880694	FUN_033781			64	63	64	63	0	0	59	59	59	59	0	0	0	0	0	0	0	0
1877	1888003	1888084	FUN_033782			64	63	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0
1877	1892892	1989854	FUN_033783			67	66	38	37	70	69	66	66	39	39	68	68	6	0	6	1	0	1
989	100177	100253	FUN_017072			38	37	0	0	0	0	43	43	0	0	0	0	0	0	0	0	0	0
1877	1994761	2037928	FUN_033785	atgp-2_2		67	66	68	67	67	66	65	65	68	68	65	65	6	0	6	0	0	0
1878	102286	102513	FUN_033789	FAM60A_5		72	71	72	71	0	0	70	70	70	70	0	0	0	0	0	0	0	0
1007	5983831	6041553	FUN_017476	GTPBP2		72	71	75	74	72	71	71	71	69	69	71	71	0	0	0	0	0	0
1879	1892	7521	FUN_033790			69	68	74	73	68	67	68	68	77	77	67	67	0	0	0	0	0	0
1013	349303	407161	FUN_017559	CXorf38_5		68	67	71	70	67	66	68	68	66	66	68	68	13	3	10	0	0	0
1879	181148	182062	FUN_033794			56	55	56	55	0	0	53	53	53	53	0	0	0	0	0	0	0	0
1297	236437	238029	FUN_022783			64	63	73	72	62	61	71	71	81	81	68	68	0	0	0	0	0	0
1879	234400	234472	FUN_033797			50	49	0	0	0	0	46	46	0	0	0	0	0	0	0	0	0	0
2073	992531	993444	FUN_038270			48	47	32	31	63	62	61	61	41	41	79	79	0	0	0	0	0	0
2348	3989768	4062361	FUN_044687			64	63	66	65	64	63	63	63	65	65	63	63	0	0	0	8	0	8
2344	1766062	1766466	FUN_043932			25	24	25	24	0	0	25	25	25	25	0	0	0	0	0	0	0	0
1879	251205	312895	FUN_046822			43	42	67	66	43	42	42	42	66	66	41	41	4	0	4	1	0	1
1879	445083	523395	FUN_033803	WIPI2		71	70	36	35	73	72	70	70	38	38	71	71	1	0	1	8	0	8
2060	90721	122495	FUN_037843			3	2	3	2	3	2	5	5	4	4	5	5	6	0	6	0	0	0
1879	591121	644926	FUN_033805	CSNK1E		72	71	70	69	72	71	71	71	70	70	71	71	4	0	4	0	0	0
1879	662315	746139	FUN_033806	Cht3		73	72	75	74	72	71	70	70	74	74	70	70	12	0	12	0	0	0
1879	863754	868615	FUN_033811	CASP6_3		63	62	73	72	58	57	63	63	77	77	56	56	0	0	0	0	0	0
1879	919923	921902	FUN_033815			59	58	56	55	59	58	49	49	50	50	49	49	0	0	0	0	0	0
1879	988862	1006323	FUN_033818	CASPS7_3		71	70	72	71	71	70	73	73	83	83	72	72	0	0	0	0	0	0
1879	1244854	1245672	FUN_033824			71	70	70	69	71	70	68	68	68	68	68	68	0	0	0	0	0	0
2178	3950346	3974858	FUN_040182			70	69	78	77	69	68	66	66	71	71	65	65	0	0	0	1	0	1
1428	980402	980977	FUN_025967			12	11	12	11	4	3	17	17	18	18	10	10	0	0	0	0	0	0
1879	1344897	1356615	FUN_033826			48	47	68	67	45	44	50	50	67	67	48	48	0	0	0	17	0	17
1064	146237	177832	FUN_018548	IFI44L_14		89	88	64	63	90	89	84	84	64	64	85	85	0	0	0	1	0	1
1879	1410253	1414129	FUN_033827			71	70	79	78	68	67	69	69	69	69	69	69	0	0	0	0	0	0
1010	94708	97859	FUN_017516			78	77	125	124	72	71	78	78	126	126	72	72	0	0	0	0	0	0
2335	84259	90265	FUN_043435			68	67	76	75	68	67	70	70	76	76	70	70	0	0	0	0	0	0
1879	1482383	1487806	FUN_033829			68	67	76	75	62	61	69	69	77	77	61	61	0	0	0	0	0	0
422	502882	503293	FUN_006262			46	45	46	45	0	0	44	44	44	44	0	0	0	0	0	0	0	0
1879	1600579	1702924	FUN_033831	SDK2		69	68	70	69	69	68	67	67	71	71	67	67	0	0	0	0	0	0
2302	102165	102661	FUN_042345			72	71	74	73	70	69	68	68	64	64	75	75	0	0	0	0	0	0
1879	2046510	2094709	FUN_033838			72	71	72	71	72	71	69	69	69	69	69	69	0	0	0	0	0	0
1894	555765	564462	FUN_034153			66	65	67	66	65	64	65	65	67	67	65	65	5	0	5	0	0	0
1879	2119998	2120070	FUN_033841			86	85	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
1879	2129877	2198446	FUN_033842			67	66	71	70	67	66	66	66	72	72	66	66	2	0	2	4	0	4
1969	3236678	3236848	FUN_036234			80	79	79	78	0	0	97	97	97	97	0	0	0	0	0	0	0	0
1879	2208692	2208768	FUN_033843			81	80	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
1879	2230928	2231089	FUN_033844			82	81	82	81	0	0	90	90	90	90	0	0	0	0	0	0	0	0
1879	2550191	2651416	FUN_033852			80	79	86	85	80	79	78	78	74	74	78	78	3	0	3	0	0	0
2177	2686818	2686878	FUN_040050			78	77	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
1267	1881799	1891332	FUN_022369			64	63	71	70	63	62	65	65	71	71	64	64	0	0	0	0	0	0
1890	2266160	2266907	FUN_034104			72	71	74	73	71	70	72	72	86	86	66	66	0	0	0	0	0	0
1880	37439	74262	FUN_033856			71	70	65	64	71	70	70	70	64	64	70	70	0	0	0	0	0	0
1882	1412	1485	FUN_033859			75	74	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
1882	10130	10351	FUN_033860			72	71	72	71	0	0	72	72	71	71	0	0	0	0	0	0	0	0
1882	28095	28430	FUN_033862			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884	6998	9415	FUN_033866			77	76	80	79	76	75	77	77	82	82	75	75	0	0	0	0	0	0
1288	33320	43852	FUN_022613			109	108	136	134	106	105	102	102	125	125	98	98	0	0	0	0	0	0
1885	11295	106835	FUN_033868	LRP2_7		15	14	15	14	15	14	14	14	13	13	14	14	16	0	16	18	0	18
2333	1444918	1493762	FUN_043368	TUBG2		71	70	72	71	71	70	71	71	71	71	71	71	1	0	1	0	0	0
1885	125131	126826	FUN_033869	LRP2_8		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2076	332501	333024	FUN_038397			103	102	103	102	104	103	94	94	91	91	102	102	0	0	0	0	0	0
1885	128952	161133	FUN_033870	LRP5		19	18	30	29	18	17	19	19	28	28	18	18	4	1	3	10	0	10
1885	161307	161675	FUN_033871			82	81	82	81	0	0	73	73	73	73	0	0	0	0	0	0	0	0
2020	1387636	1450001	FUN_037145	CORO1C		68	67	75	74	68	67	67	67	70	70	67	67	1	0	1	3	0	3
1885	465005	498000	FUN_033884			74	73	73	72	74	73	71	71	73	73	71	71	0	0	0	0	0	0
1885	532839	623479	FUN_033887	TGIF2LX		66	65	75	74	65	64	64	64	76	76	63	63	0	0	0	1	0	1
906	208372	208444	FUN_015857			61	60	0	0	0	0	71	71	0	0	0	0	0	0	0	0	0	0
1665	1983345	1983418	FUN_029697			69	68	0	0	0	0	62	62	0	0	0	0	0	0	0	0	0	0
1887	122084	122151	FUN_033892			80	79	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
1887	129335	129402	FUN_033893			92	91	0	0	0	0	95	95	0	0	0	0	0	0	0	0	0	0
435	962316	969196	FUN_006584	GSTO1_2		80	79	75	74	81	80	77	77	73	73	78	78	0	0	0	0	0	0
1887	154239	177022	FUN_033894			70	69	70	69	71	70	69	69	69	69	69	69	0	0	0	0	0	0
2360	2526855	2526927	FUN_046178			62	61	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
1989	248053	255529	FUN_036722	HMCN2_4		72	71	63	62	74	73	68	68	65	65	68	68	0	0	0	2	1	1
1887	192038	192113	FUN_033895			69	68	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
1693	3845469	3854878	FUN_030266	LAMTOR2		73	72	73	72	73	72	70	70	69	69	70	70	0	0	0	0	0	0
1887	277299	278611	FUN_033897			68	67	75	74	65	64	81	81	81	81	81	81	0	0	0	0	0	0
801	446340	489949	FUN_014074			70	69	81	80	70	69	69	69	74	74	69	69	37	0	37	5	0	5
2191	993392	993468	FUN_040348			69	68	0	0	0	0	59	59	0	0	0	0	0	0	0	0	0	0
1887	291909	319565	FUN_033898			69	68	69	68	69	68	68	68	70	70	68	68	2	0	2	0	0	0
1887	328438	329651	FUN_033900			77	76	72	71	86	85	83	83	80	80	90	90	0	0	0	0	0	0
1887	452460	457497	FUN_033901			76	75	70	69	76	75	73	73	71	71	73	73	0	0	0	0	0	0
1887	504874	507081	FUN_033903			44	43	63	62	41	40	46	46	62	62	43	43	0	0	0	2	0	2
924	15092	119318	FUN_016038	SREBF2		71	70	70	69	71	70	71	71	69	69	71	71	1	0	1	0	0	0
1735	1193316	1193476	FUN_031187			80	79	80	79	0	0	79	79	78	78	0	0	0	0	0	0	0	0
1887	557909	557992	FUN_033904			74	73	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
1887	623304	868674	FUN_033905	HDAC7		69	68	72	71	69	68	67	67	72	72	67	67	4	0	4	8	0	8
746	1246207	1246574	FUN_012905			61	60	59	58	63	62	74	74	73	73	75	75	0	0	0	0	0	0
1887	873675	879548	FUN_033906			62	61	52	51	63	62	59	59	56	56	59	59	0	0	0	0	0	0
1887	936332	936408	FUN_033910			65	64	0	0	0	0	58	58	0	0	0	0	0	0	0	0	0	0
2140	57091	57711	FUN_039409			119	118	121	120	94	93	119	119	120	120	99	99	0	0	0	0	0	0
2289	718808	718878	FUN_042234			16	15	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0
1887	941751	952162	FUN_033911			63	62	60	59	64	63	61	61	61	61	61	61	0	0	0	0	0	0
1887	1008436	1009384	FUN_033913			68	67	65	64	72	71	60	60	53	53	66	66	0	0	0	0	0	0
1081	543827	543899	FUN_018784			92	91	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0
1887	1013122	1013196	FUN_033914			74	73	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
1887	1140213	1140704	FUN_033915			40	39	40	39	0	0	48	48	48	48	0	0	0	0	0	0	0	0
85	173371	176143	FUN_000506			10	9	10	9	9	8	15	15	15	15	15	15	0	0	0	0	0	0
1887	1140725	1143849	FUN_033916			11	10	11	10	4	3	19	19	19	19	12	12	0	0	0	0	0	0
1523	1415386	1416130	FUN_027550			38	37	38	37	34	33	44	44	44	44	45	45	0	0	0	0	0	0
1887	1268818	1268891	FUN_033920			77	76	0	0	0	0	68	68	0	0	0	0	0	0	0	0	0	0
1887	1291135	1292172	FUN_033921			57	56	48	47	67	66	60	60	51	51	70	70	0	0	0	0	0	0
1887	1375966	1567056	FUN_033924	RBMS1		64	63	67	66	64	63	63	63	69	69	63	63	2	0	2	32	0	32
1333	272846	273173	FUN_023606			117	116	119	118	114	113	78	78	77	77	82	82	0	0	0	0	0	0
1887	1633721	1634831	FUN_033925			35	34	36	35	29	28	35	35	37	37	29	29	0	0	0	0	0	0
593	1527707	1528034	FUN_009731			81	80	81	80	85	84	87	87	87	87	89	89	0	0	0	0	0	0
1887	1646928	1647008	FUN_033926			86	85	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0
1887	1953467	1973589	FUN_033930	COQ10B		72	71	68	67	73	72	73	73	68	68	73	73	0	0	0	0	0	0
2332	1555967	1599260	FUN_043302	TRERF1_2		70	69	73	72	70	69	71	71	69	69	71	71	1	0	1	0	0	0
2325	1038856	1156629	FUN_042976			65	64	68	67	65	64	63	63	68	68	63	63	2	0	2	0	0	0
2337	2693813	2694245	FUN_043558			79	78	83	82	75	74	77	77	77	77	78	78	0	0	0	0	0	0
1887	1996137	2052774	FUN_033931			63	62	65	64	63	62	61	61	66	66	61	61	0	0	0	3	0	3
1466	1699354	1709925	FUN_026734			72	71	65	64	72	71	70	70	64	64	70	70	0	0	0	0	0	0
1887	2309025	2309507	FUN_033938			17	16	17	16	0	0	20	20	20	20	0	0	2	2	0	0	0	0
2354	328723	351343	FUN_045213	COMMD6		75	74	78	77	75	74	72	72	67	67	72	72	0	0	0	2	0	2
1903	1117592	1118596	FUN_034473			69	68	73	72	65	64	74	74	76	76	72	72	0	0	0	0	0	0
588	1409072	1482461	FUN_009538			58	57	71	70	55	54	57	57	70	70	54	54	3	0	3	27	0	27
1887	2326450	2350015	FUN_033941	CHRNA9_1		71	70	74	73	71	70	71	71	76	76	71	71	0	0	0	3	0	3
1890	2342959	2349446	FUN_034107	SLC6A4		59	58	74	73	58	57	61	61	67	67	60	60	7	0	7	0	0	0
1344	392560	488508	FUN_023936			68	67	73	72	68	67	67	67	69	69	66	66	1	0	1	1	0	1
1890	2063596	2064583	FUN_034099			65	64	64	63	76	75	57	57	57	57	59	59	0	0	0	0	0	0
1461	481857	483068	FUN_026529	RBBP4_2		88	87	88	87	0	0	78	78	78	78	0	0	0	0	0	0	0	0
2243	962163	1013420	FUN_041564	CA13_1		75	74	76	75	75	74	74	74	75	75	74	74	0	0	0	0	0	0
1887	2352557	2401282	FUN_033942			57	56	56	55	57	56	57	57	55	55	58	58	3	0	3	3	3	0
1887	2412440	2432454	FUN_033943			63	62	61	60	63	62	63	63	66	66	63	63	1	0	1	0	0	0
1903	2918016	2933966	FUN_034525			64	63	68	67	63	62	64	64	70	70	64	64	0	0	0	0	0	0
1887	2456415	2457780	FUN_033946			39	38	53	52	31	30	40	40	58	58	30	30	0	0	0	0	0	0
1887	2502048	2508217	FUN_033947	CCDC47_1		72	71	72	71	72	71	71	71	71	71	71	71	0	0	0	0	0	0
1234	2030608	2035897	FUN_021837			50	49	51	50	50	49	50	50	57	57	49	49	0	0	0	0	0	0
2177	2387538	2387610	FUN_040044			66	65	0	0	0	0	58	58	0	0	0	0	0	0	0	0	0	0
1887	2734845	2735647	FUN_033952			47	46	37	36	60	59	45	45	34	34	61	61	0	0	0	0	0	0
1887	2936247	2936595	FUN_033956			79	78	77	76	88	87	79	79	78	78	82	82	0	0	0	0	0	0
1887	2941094	2977316	FUN_033957			72	71	60	59	72	71	72	72	69	69	72	72	16	0	16	3	0	3
1887	3222554	3322805	FUN_033961	WDR24		67	66	35	34	68	67	66	66	34	34	68	68	1	0	1	1	0	1
1887	3318236	3319268	FUN_033962			75	74	70	69	79	78	70	70	66	66	74	74	0	0	0	0	0	0
2207	2873163	2873890	FUN_040686			88	87	87	86	88	87	77	77	77	77	76	76	0	0	0	0	0	0
676	2936792	2936870	FUN_011557			55	54	0	0	0	0	61	61	0	0	0	0	0	0	0	0	0	0
1887	3358573	3400840	FUN_033965	CDK12		70	69	35	34	78	77	70	70	36	36	78	78	0	0	0	2	0	2
1887	3479744	3481941	FUN_033967			52	51	36	35	71	70	48	48	33	33	66	66	0	0	0	0	0	0
986	2320859	2321270	FUN_016992			55	54	55	54	56	55	67	67	66	66	75	75	0	0	0	0	0	0
2351	27218	28019	FUN_044868			62	61	62	61	58	57	63	63	63	63	64	64	0	0	0	1	1	0
1887	3490226	3491468	FUN_033969			83	82	87	86	79	78	68	68	70	70	67	67	0	0	0	0	0	0
365	228494	253757	FUN_005310			69	68	61	60	69	68	67	67	60	60	67	67	0	0	0	0	0	0
569	2935680	2936075	FUN_009215			77	76	77	76	0	0	79	79	79	79	0	0	0	0	0	0	0	0
1837	714350	718285	FUN_033284			76	75	80	79	75	74	73	73	75	75	72	72	0	0	0	0	0	0
1887	3506768	3549265	FUN_033970			79	78	71	70	80	79	78	78	75	75	78	78	0	0	0	4	0	4
1887	3629379	3629455	FUN_033975			70	69	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0
1887	3707189	3740110	FUN_033978			64	63	66	65	64	63	64	64	66	66	64	64	0	0	0	6	0	6
1887	3773701	3775398	FUN_033980			33	32	18	17	62	61	35	35	19	19	65	65	0	0	0	0	0	0
2356	6499996	6500068	FUN_045728			85	84	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
1887	3863254	3863330	FUN_033982			57	56	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0
1887	3901076	3912476	FUN_033983			67	66	78	77	67	66	66	66	73	73	66	66	0	0	0	0	0	0
1887	4003707	4028385	FUN_033985			73	72	69	68	73	72	72	72	70	70	72	72	0	0	0	1	0	1
611	749052	749446	FUN_010074			82	81	83	82	75	74	56	56	55	55	64	64	0	0	0	0	0	0
1910	860237	862037	FUN_034659			75	74	71	70	76	75	69	69	70	70	69	69	0	0	0	0	0	0
1103	581797	582637	FUN_019211			75	74	78	77	68	67	77	77	77	77	76	76	0	0	0	0	0	0
1887	4041965	4061370	FUN_033986			67	66	83	82	66	65	64	64	79	79	63	63	1	0	1	1	0	1
1887	4080211	4090259	FUN_033987			62	61	63	62	62	61	60	60	67	67	60	60	1	0	1	9	0	9
1887	4122899	4127846	FUN_033990			81	80	90	89	80	79	78	78	83	83	78	78	0	0	0	0	0	0
1887	4179806	4181523	FUN_033992			80	79	84	83	78	77	75	75	81	81	72	72	0	0	0	0	0	0
1887	4216066	4223465	FUN_033996			67	66	72	71	66	65	68	68	74	74	68	68	0	0	0	0	0	0
1887	4234131	4235188	FUN_033997			78	77	76	75	80	79	81	81	81	81	81	81	0	0	0	0	0	0
1930	222520	223033	FUN_035258			64	63	64	63	63	62	70	70	68	68	82	82	0	0	0	0	0	0
1887	4284541	4382413	FUN_033998	MLLT6		69	68	72	71	69	68	69	69	71	71	69	69	2	0	2	0	0	0
1887	4756076	4756142	FUN_034005			55	54	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
2242	5352351	5352423	FUN_041517			64	63	0	0	0	0	68	68	0	0	0	0	0	0	0	0	0	0
2348	5791846	5802479	FUN_044727			76	75	76	75	76	75	73	73	74	74	73	73	0	0	0	0	0	0
2347	10258451	10261395	FUN_044573			69	68	76	75	64	63	77	77	85	85	71	71	0	0	0	0	0	0
1887	4767483	4866682	FUN_034006			65	64	69	68	65	64	63	63	69	69	63	63	0	0	0	1	0	1
2358	2611638	2612986	FUN_045911			65	64	73	72	62	61	71	71	70	70	71	71	0	0	0	0	0	0
588	219111	245982	FUN_009507			64	63	68	67	64	63	63	63	66	66	63	63	2	0	2	3	0	3
1887	4968254	4969097	FUN_034010			81	80	82	81	80	79	72	72	72	72	72	72	0	0	0	0	0	0
1031	1791887	1791960	FUN_017983			77	76	0	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0
1888	2599	3952	FUN_034011	C1QL4_17		30	29	51	50	12	11	33	33	57	57	12	12	0	0	0	0	0	0
1888	60045	145895	FUN_034013			58	57	36	35	58	57	57	57	36	36	57	57	1	0	1	7	0	7
1888	171242	192717	FUN_034015			69	68	41	40	71	70	70	70	42	42	72	72	0	0	0	0	0	0
179	213926	220294	FUN_001964			8	7	8	7	8	7	7	7	8	8	7	7	0	0	0	1	0	1
588	2388366	2440854	FUN_047104			63	62	80	79	62	61	62	62	82	82	61	61	7	0	7	0	0	0
1888	194294	194997	FUN_034016			65	64	60	59	71	70	54	54	51	51	56	56	0	0	0	0	0	0
1888	215870	239629	FUN_034017			68	67	69	68	68	67	68	68	67	67	68	68	0	0	0	1	0	1
1888	358273	372358	FUN_034018			74	73	70	69	74	73	72	72	73	73	72	72	0	0	0	1	0	1
1888	548022	548094	FUN_034022			70	69	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
1888	572561	572764	FUN_034023			71	70	71	70	0	0	77	77	76	76	0	0	0	0	0	0	0	0
